Unnamed: 0,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Reason
5320,5321,P05321,L,295.9652484,296.1563393,2376,49.79796991,145,OSF
3169,3170,P03170,M,287.4879668,290.9139445,1348,78.28569953,274,PWF
1544,1545,P01545,M,281.7436867,275.5666612,776,70.97298577,269,HDF
2280,2281,P02281,L,271.6463093,275.1095057,1339,47.17528599,319,HDF
7553,7554,P07554,H,299.5356661,300.4304051,2848,20.85699795,24,normal
6251,6252,P06252,H,275.1534426,283.1988197,1253,100.7715213,404,RNF
2178,2179,P02179,L,275.368337,275.7551067,766,77.72222831,260,HDF
1104,1105,P01105,H,292.3016128,290.8445307,1443,91.896496,308,TWF
6932,6933,P06933,L,291.6575254,302.6514998,2381,10.54026567,37,normal
3124,3125,P03125,M,281.0120679,288.8889538,910,49.71338005,272,PWF
3693,3694,P03694,L,289.4080304,280.673535,1493,57.40112041,270,PWF
6404,6405,P06405,L,269.3112746,271.3717069,761,71.06536846,404,RNF
3172,3173,P03173,M,286.1409435,290.5447429,1439,72.31853406,193,PWF
1225,1226,P01226,M,281.9905131,288.5966405,1188,95.40116763,157,TWF
6353,6354,P06354,M,273.4983652,273.7846306,908,88.63018598,324,RNF
6470,6471,P06471,M,276.319174,276.8354863,800,78.38760509,364,RNF
2342,2343,P02343,M,283.3311052,284.9198457,1218,83.07398667,217,HDF
1882,1883,P01883,H,278.606881,279.3106348,1152,62.73411911,238,HDF
2623,2624,P02624,L,270.5160417,286.3382783,1335,73.39922175,330,HDF
1422,1423,P01423,L,270.1605947,275.2431907,823,58.44293527,206,HDF
6419,6420,P06420,M,273.5797165,277.0242502,1153,104.6160125,442,RNF
4414,4415,P04415,M,291.0890117,293.7440001,2213,37.52976157,122,OSF
7149,7150,P07150,H,298.6654006,296.8338908,2232,27.05566211,40,normal
169,170,P00170,H,284.2488407,297.7369189,1338,79.08456658,231,TWF
7992,7993,P07993,H,292.4405421,311.0725525,2476,27.51496814,39,normal
6965,6966,P06966,H,298.155448,300.0239129,2062,45.96767525,32,normal
1800,1801,P01801,M,275.63542,279.7343714,734,89.77731851,257,HDF
7654,7655,P07655,L,294.5398768,299.6784192,2783,47.44284188,9,normal
53,54,P00054,L,281.5311989,292.8053067,808,90.3998799,346,TWF
2480,2481,P02481,H,272.9019877,276.5890871,1290,82.67542536,257,HDF
1393,1394,P01394,M,275.4511789,276.627397,1213,47.0881906,351,HDF
7194,7195,P07195,M,294.8327054,308.8946377,2250,15.35763531,14,normal
3637,3638,P03638,L,285.6632811,293.3348015,1325,39.8279293,285,PWF
1979,1980,P01980,M,277.9236831,286.2931697,1057,52.18017235,362,HDF
3915,3916,P03916,H,285.439594,288.3820171,1272,80.94740309,244,PWF
832,833,P00833,H,283.2458925,296.5971869,1397,84.76362749,273,TWF
7164,7165,P07165,M,304.4960518,304.9615104,2841,45.95849109,27,normal
3388,3389,P03389,H,280.8598516,285.5739122,1166,45.46773593,189,PWF
2104,2105,P02105,L,281.8649872,289.3044669,937,45.27552851,305,HDF
1980,1981,P01981,M,273.9251413,289.8146738,637,83.93380264,247,HDF
7572,7573,P07573,M,297.6970613,298.8979793,2593,17.07315542,32,normal
5105,5106,P05106,L,292.0612828,295.1307563,1625,54.28214627,122,OSF
2860,2861,P02861,H,287.1062259,291.0199111,1324,71.70648338,365,PWF
3883,3884,P03884,M,279.7724222,290.6229681,892,45.83622448,315,PWF
3564,3565,P03565,H,275.3425104,284.8962519,1310,70.30842572,290,PWF
5163,5164,P05164,L,290.8503741,304.0347123,1695,61.15321186,118,OSF
4070,4071,P04071,M,293.0525061,301.6571925,2277,27.3624549,251,OSF
1899,1900,P01900,H,272.9253126,285.2716011,1215,80.71360694,316,HDF
51,52,P00052,M,280.4398433,293.5449047,1402,67.25023168,204,TWF
7292,7293,P07293,H,304.6827939,304.6139131,2073,28.62662259,28,normal
1255,1256,P01256,H,287.6916091,286.9933026,1168,92.69712148,233,TWF
1313,1314,P01314,H,281.7956145,290.1518415,845,65.4943151,259,TWF
2415,2416,P02416,L,277.2349367,284.5736643,1284,57.53896974,331,HDF
3658,3659,P03659,L,281.9152449,286.248005,1188,43.96696121,330,PWF
3798,3799,P03799,H,287.6476857,285.8329046,933,71.49938622,334,PWF
966,967,P00967,M,283.7059934,295.2129471,1143,83.96572734,267,TWF
1303,1304,P01304,H,285.6437013,292.8651057,917,59.94968758,246,TWF
3660,3661,P03661,L,275.1549086,290.7985121,1387,62.43345507,228,PWF
7765,7766,P07766,H,309.1175791,300.5970441,2689,33.51711232,30,normal
3571,3572,P03572,H,286.5056905,290.7290606,1254,44.71844597,280,PWF
6261,6262,P06262,H,272.1376181,272.6528435,504,79.24051722,317,RNF
5878,5879,P05879,M,269.3655273,272.6924036,580,99.32672267,382,RNF
935,936,P00936,H,287.2977129,291.8168923,1151,96.90206775,187,TWF
2684,2685,P02685,M,282.073882,291.6096979,947,63.35960549,264,PWF
2149,2150,P02150,H,278.9958211,286.9633395,606,67.66976502,307,HDF
3399,3400,P03400,M,289.7080861,280.0456261,1142,49.9286292,305,PWF
4824,4825,P04825,L,297.67358,294.7797059,2079,50.64665331,111,OSF
1301,1302,P01302,M,286.3775708,292.4256983,1079,72.48113943,199,TWF
4230,4231,P04231,L,295.6198496,302.6413908,2411,63.62257645,207,OSF
2177,2178,P02178,M,280.3605823,285.6213488,774,81.087406,231,HDF
1611,1612,P01612,L,278.8977985,277.6962147,739,45.72921395,229,HDF
5544,5545,P05545,H,277.0860494,279.9534453,1009,85.30435029,378,RNF
6873,6874,P06874,L,292.3969319,298.3832147,2970,14.28445902,4,normal
2695,2696,P02696,L,277.9785006,289.6660037,820,79.47550892,231,PWF
6829,6830,P06830,M,300.3243386,305.7038997,2977,20.30134804,7,normal
5000,5001,P05001,L,287.8713008,304.8126063,2192,59.16828393,207,OSF
4850,4851,P04851,M,289.3317117,304.706546,2191,63.66385593,256,OSF
2626,2627,P02627,L,283.1321033,278.4173366,1377,79.93039837,389,HDF
174,175,P00175,M,280.6927507,288.2592077,807,60.85494925,193,TWF
7321,7322,P07322,M,304.5402297,314.0996702,2060,44.1867795,4,normal
1130,1131,P01131,H,285.6712079,292.4902066,1096,74.76052854,327,TWF
1540,1541,P01541,L,273.3365766,280.3306564,662,79.50850325,374,HDF
1085,1086,P01086,M,292.3895997,294.5491003,1084,69.59791039,181,TWF
865,866,P00866,H,286.8415641,296.9543159,1077,61.06935777,296,TWF
1143,1144,P01144,L,293.2645574,288.1610695,1358,78.4697599,241,TWF
2277,2278,P02278,H,279.985589,279.2748439,1035,84.64155882,374,HDF
5390,5391,P05391,M,266.3231423,281.118487,1136,90.16256924,430,RNF
5974,5975,P05975,L,266.5943932,274.7145973,851,91.40481656,395,RNF
3081,3082,P03082,M,289.5695838,284.3250022,1233,55.61295921,317,PWF
16,17,P00017,L,281.6563084,294.3874726,1072,95.37458719,288,TWF
1674,1675,P01675,L,278.3959253,276.8607281,701,80.43536855,296,HDF
4997,4998,P04998,M,291.5971408,301.8845116,1864,45.7103615,255,OSF
7713,7714,P07714,M,294.5085374,301.3545684,2012,49.59750427,36,normal
3673,3674,P03674,L,278.5771355,294.5465182,1031,63.61785123,240,PWF
4594,4595,P04595,M,296.4395075,303.5924034,1677,55.23712226,207,OSF
4276,4277,P04277,H,299.4861997,290.925162,1601,38.73434901,274,OSF
1336,1337,P01337,L,284.6807829,275.4136053,767,78.17074527,361,HDF
5875,5876,P05876,M,275.353671,273.0029781,538,75.63017759,399,RNF
5241,5242,P05242,M,295.3264662,303.4874993,1249,64.02432173,116,OSF
2898,2899,P02899,M,277.8008539,284.1885252,1274,69.22105536,316,PWF
4840,4841,P04841,L,298.7890741,292.5776398,2063,57.59105223,193,OSF
3441,3442,P03442,H,284.224769,291.2497468,912,47.30005035,332,PWF
286,287,P00287,H,286.3240338,298.7291023,841,63.7872394,273,TWF
2030,2031,P02031,H,271.8280315,282.9151981,955,53.41379952,306,HDF
866,867,P00867,L,290.2515907,288.7179108,1493,96.90490022,263,TWF
6508,6509,P06509,H,275.8770843,277.0800456,658,104.8114722,251,RNF
6687,6688,P06688,L,294.970011,305.9682609,2770,20.79179534,34,normal
4597,4598,P04598,M,289.2363468,303.6698579,2380,41.59130317,198,OSF
1340,1341,P01341,H,283.8788627,278.7988788,1022,74.39599724,263,HDF
4480,4481,P04481,L,299.3795834,294.1018037,2391,55.2021853,205,OSF
2257,2258,P02258,L,278.7618017,278.0633443,1122,49.99396431,209,HDF
3132,3133,P03133,H,284.6623286,288.650799,837,81.22727442,364,PWF
2035,2036,P02036,H,277.5438205,289.7124792,1288,47.75979527,320,HDF
6762,6763,P06763,H,297.565495,305.4519358,2186,46.43727213,16,normal
6976,6977,P06977,M,300.5643675,307.8824651,2309,11.46959701,33,normal
4933,4934,P04934,M,288.9282762,302.4637952,1836,57.26659294,185,OSF
3158,3159,P03159,H,288.3947565,290.0074188,1468,43.67556591,182,PWF
7887,7888,P07888,M,300.5821896,312.6045406,2823,33.90482726,4,normal
1799,1800,P01800,M,280.9897339,288.8276881,842,55.4743274,202,HDF
691,692,P00692,L,280.6120093,295.2794661,809,77.4047538,203,TWF
1966,1967,P01967,L,271.1828014,284.2706776,1019,68.8668413,256,HDF
2477,2478,P02478,L,281.4913238,287.3872883,615,77.00162724,207,HDF
4256,4257,P04257,M,289.0590971,296.4107238,1571,34.75555515,158,OSF
4052,4053,P04053,H,285.3877569,295.4393255,1883,37.74811858,278,OSF
1527,1528,P01528,M,284.0311812,279.781909,1361,53.13053026,251,HDF
4712,4713,P04713,H,294.7370702,299.3529295,1688,40.33206026,192,OSF
6804,6805,P06805,L,304.6462223,296.0720975,2004,11.85046414,36,normal
585,586,P00586,M,280.1340107,298.1325598,1137,73.49893695,269,TWF
243,244,P00244,L,285.02743,296.4401201,1345,87.61482451,183,TWF
4290,4291,P04291,M,294.0019142,295.2567244,2270,34.34993919,151,OSF
2690,2691,P02691,H,285.8489961,281.8313271,1049,82.81423729,313,PWF
2139,2140,P02140,M,271.0865012,280.846046,726,74.48071195,379,HDF
3846,3847,P03847,M,275.1710537,283.9554575,1474,67.60022028,308,PWF
3522,3523,P03523,H,288.9763089,282.8002833,1390,75.90871863,314,PWF
1361,1362,P01362,L,275.1887419,279.152184,745,78.31357,310,HDF
4909,4910,P04910,M,285.7297187,291.7157289,1977,62.74845276,229,OSF
6358,6359,P06359,M,277.3489472,282.1968396,1243,71.82180266,293,RNF
880,881,P00881,L,290.2951139,293.5849902,1281,89.74157226,180,TWF
6587,6588,P06588,M,269.0473614,282.7211079,1170,74.00504787,280,RNF
5988,5989,P05989,L,274.0248991,272.9480094,1173,93.27769029,260,RNF
5234,5235,P05235,L,296.4162183,301.2753121,1261,53.16532628,218,OSF
5950,5951,P05951,L,278.1053885,274.1309956,888,70.396057,371,RNF
7177,7178,P07178,M,302.3777447,306.0195655,2673,21.25341637,24,normal
5202,5203,P05203,H,292.1216659,293.0060772,1245,36.01391437,183,OSF
491,492,P00492,H,282.991537,298.665094,1353,64.26493356,266,TWF
3496,3497,P03497,L,281.1687396,292.3089762,1117,83.81102452,204,PWF
4559,4560,P04560,H,295.4276035,295.523804,2299,33.10858198,276,OSF
6134,6135,P06135,L,268.9154398,278.6685731,537,103.7674361,296,RNF
2649,2650,P02650,M,282.1443313,275.2764218,746,54.0767486,346,HDF
3519,3520,P03520,M,289.6594593,293.7048801,1288,64.12719754,354,PWF
2717,2718,P02718,H,280.2077253,288.6505943,1066,48.08595742,363,PWF
3661,3662,P03662,L,283.0572758,288.7759395,1234,37.163447,288,PWF
2555,2556,P02556,M,279.3518934,279.5732742,1349,77.90600242,371,HDF
2817,2818,P02818,H,286.9820093,284.9725551,975,49.16428779,286,PWF
7199,7200,P07200,H,306.781398,306.4572549,2230,12.5102218,19,normal
7803,7804,P07804,L,297.0079667,308.4289746,2714,32.33459261,38,normal
6720,6721,P06721,L,295.0743875,306.0460578,2594,45.38056547,20,normal
4622,4623,P04623,H,299.4619817,303.846721,1314,62.07363374,186,OSF
7931,7932,P07932,H,306.8930673,298.2582,2870,23.19572412,11,normal
1515,1516,P01516,L,283.1941783,288.3967644,1298,86.11514214,326,HDF
3753,3754,P03754,H,280.2113293,294.3365819,1246,51.35205498,309,PWF
2304,2305,P02305,L,272.811788,285.1776002,710,78.808319,375,HDF
5189,5190,P05190,H,298.206981,292.755659,1888,44.44228782,120,OSF
1192,1193,P01193,H,293.9087824,291.6493166,1280,89.68273783,177,TWF
5423,5424,P05424,L,272.0394235,284.483973,625,99.58083767,431,RNF
2569,2570,P02570,L,283.8403798,283.2021392,1075,83.16546559,366,HDF
1450,1451,P01451,H,270.7519752,279.1435145,1277,70.56596291,293,HDF
5857,5858,P05858,H,272.6323304,280.0264035,1019,102.3384248,393,RNF
5296,5297,P05297,L,290.4248118,296.2620381,1331,48.1206776,278,OSF
699,700,P00700,H,292.4935623,290.7697921,1349,86.02381373,239,TWF
3729,3730,P03730,L,278.3370679,290.9090526,1438,68.70012442,278,PWF
3148,3149,P03149,L,279.5742862,284.4081741,999,52.76171098,336,PWF
602,603,P00603,M,283.6289276,285.9099463,1438,65.58979883,243,TWF
1594,1595,P01595,M,280.8893226,277.8905306,1256,47.53832771,389,HDF
5522,5523,P05523,L,266.8487843,271.0934528,1047,97.77073365,442,RNF
3612,3613,P03613,M,277.7585437,280.2641995,725,68.20968827,198,PWF
2408,2409,P02409,L,284.4712451,277.2244166,920,78.18302126,324,HDF
208,209,P00209,M,292.4232635,299.5012358,897,60.26469671,263,TWF
436,437,P00437,L,284.7399761,297.2312131,1083,83.45545779,176,TWF
5885,5886,P05886,L,266.2360468,281.2503118,814,73.28217194,331,RNF
5985,5986,P05986,M,266.5264694,276.386864,945,67.18452532,322,RNF
2101,2102,P02102,H,275.9700159,281.5902346,1278,80.70532654,356,HDF
2981,2982,P02982,M,281.8479451,287.5493191,1447,62.34675473,295,PWF
5509,5510,P05510,L,276.4435875,276.7002042,843,73.09621011,436,RNF
611,612,P00612,M,292.5033793,297.3169982,975,79.95195838,325,TWF
5410,5411,P05411,H,274.3381798,282.6391936,908,75.97738814,379,RNF
3951,3952,P03952,H,286.0523218,284.735261,860,44.96252354,244,PWF
2574,2575,P02575,M,275.4184858,275.855477,1158,72.73870533,298,HDF
2637,2638,P02638,M,271.9694078,277.0921952,1334,62.12068211,263,HDF
7046,7047,P07047,H,298.0201372,308.064365,2548,44.06947863,32,normal
3513,3514,P03514,L,289.6042131,290.8144213,1530,59.78590722,312,PWF
4126,4127,P04127,H,296.6023882,302.2999852,1307,29.83609322,145,OSF
5737,5738,P05738,L,275.7532843,277.0353662,859,107.9182177,351,RNF
7687,7688,P07688,M,300.0690445,297.7927734,2983,22.19561306,2,normal
7188,7189,P07189,L,298.089082,314.2307655,2352,26.1461631,11,normal
2912,2913,P02913,M,277.2601312,291.5210692,1559,51.44073795,354,PWF
6222,6223,P06223,H,272.5345492,270.3833667,886,78.42692562,356,RNF
1763,1764,P01764,H,284.221746,279.5988848,641,84.91214561,365,HDF
7647,7648,P07648,L,305.1629071,307.7562564,2968,38.03656692,18,normal
2940,2941,P02941,L,286.8942057,291.6933965,992,82.80626531,187,PWF
1862,1863,P01863,L,284.1493065,284.0781503,833,62.64435648,242,HDF
7138,7139,P07139,H,297.5468717,312.8624876,2710,12.53335964,41,normal
7772,7773,P07773,H,303.9228497,299.2946683,2879,25.32333934,3,normal
1292,1293,P01293,H,282.3044039,292.5849699,1399,72.55480306,306,TWF
1787,1788,P01788,M,282.0869665,277.399907,1003,48.78870321,371,HDF
2670,2671,P02671,M,288.235087,281.2647232,1578,50.09846503,289,PWF
85,86,P00086,M,283.5097822,292.4447116,1254,74.04338005,175,TWF
4185,4186,P04186,M,287.4764355,300.9145862,2114,37.9366228,225,OSF
7655,7656,P07656,H,308.2258593,311.6214817,2620,20.38447832,11,normal
2259,2260,P02260,M,272.6649317,276.0403528,729,68.60440981,303,HDF
3122,3123,P03123,H,289.443796,288.8508357,846,58.2923471,315,PWF
2439,2440,P02440,H,274.0036891,279.1276747,706,45.70101477,268,HDF
4668,4669,P04669,H,298.2514714,302.2060281,1773,46.27398925,194,OSF
745,746,P00746,L,285.58631,286.5239773,966,75.45513818,193,TWF
2946,2947,P02947,H,277.7054661,283.869581,715,46.781508,294,PWF
4244,4245,P04245,M,292.8421814,295.8756803,1803,68.43323568,106,OSF
7131,7132,P07132,L,302.253746,303.6402899,2682,47.47938351,2,normal
3967,3968,P03968,L,277.5494763,284.8002143,853,81.42846029,232,PWF
4356,4357,P04357,M,299.3534978,300.4718269,1351,65.20587236,182,OSF
1126,1127,P01127,H,285.7190643,297.3678391,1396,92.45770422,158,TWF
4948,4949,P04949,H,292.3762196,293.4407192,1316,59.77983997,173,OSF
6286,6287,P06287,H,271.3255513,284.2810322,731,106.320066,422,RNF
6216,6217,P06217,M,265.0598518,284.426523,1165,96.93021057,393,RNF
3218,3219,P03219,M,282.9210944,283.7938299,1538,44.75293164,328,PWF
5175,5176,P05176,H,290.9273357,300.4871639,2291,54.97422721,160,OSF
5583,5584,P05584,H,265.68793,272.1965504,977,102.2956687,434,RNF
5822,5823,P05823,L,266.1259589,284.7892423,686,100.6540949,447,RNF
479,480,P00480,L,280.7852382,298.6429716,1465,76.94719602,240,TWF
7981,7982,P07982,L,299.347202,308.3564054,2804,41.11306477,6,normal
2170,2171,P02171,L,276.79842,284.3021028,1160,71.65578069,377,HDF
1886,1887,P01887,L,272.4909007,289.2763001,1374,68.03457528,275,HDF
3280,3281,P03281,M,289.9599618,289.4214543,923,83.08892976,256,PWF
2431,2432,P02432,L,273.1048196,282.8158995,1025,73.20727094,325,HDF
490,491,P00491,H,291.8625734,288.2845961,1249,71.67579249,184,TWF
6257,6258,P06258,M,276.3593943,278.9717578,893,86.76635072,253,RNF
7855,7856,P07856,H,291.097802,306.8121923,2167,33.55173577,30,normal
7135,7136,P07136,H,297.4583559,300.2081713,2553,34.22044856,39,normal
2462,2463,P02463,H,280.8139117,280.5870754,1036,51.1368601,284,HDF
4081,4082,P04082,M,287.974746,298.0473615,1935,47.76309647,109,OSF
911,912,P00912,H,286.0412677,285.0940478,1438,96.33042431,169,TWF
4,5,P00005,M,285.5791947,294.7155762,874,76.19407877,315,TWF
5518,5519,P05519,H,274.3148213,277.9428367,1065,66.3995792,353,RNF
2773,2774,P02774,M,277.8324512,287.2676029,1464,44.38973022,277,PWF
5374,5375,P05375,L,274.7083882,283.8170723,1021,69.82969307,294,RNF
6558,6559,P06559,H,277.2219497,274.4774055,1170,95.14174267,314,RNF
778,779,P00779,H,283.0015181,294.1001102,1328,63.69743564,161,TWF
1910,1911,P01911,L,277.9676305,282.0337936,1376,48.47229738,381,HDF
1924,1925,P01925,L,277.5251811,282.1581159,1394,52.3556758,370,HDF
4279,4280,P04280,H,295.1589441,300.8811829,1806,29.11575154,214,OSF
4765,4766,P04766,H,297.9444711,295.7313312,1427,37.46954545,188,OSF
5237,5238,P05238,H,298.9342801,290.2746812,1243,37.27623697,267,OSF
181,182,P00182,H,284.9258693,290.5790927,1059,95.55933696,302,TWF
2015,2016,P02016,H,280.5903465,289.4013082,1101,73.37312038,393,HDF
2275,2276,P02276,M,272.3131096,285.6664915,1001,56.95353992,336,HDF
824,825,P00825,L,284.894054,292.020543,1453,94.53207292,223,TWF
5301,5302,P05302,L,294.6129478,304.3798846,2393,41.3301737,112,OSF
7550,7551,P07551,L,291.0579639,305.3077968,2104,22.41943216,49,normal
3824,3825,P03825,M,279.0815289,282.7009608,1217,59.5309146,285,PWF
4327,4328,P04328,H,296.1062667,296.5702055,1262,68.82797489,274,OSF
6790,6791,P06791,M,292.175539,297.7082643,2802,21.41601589,8,normal
7900,7901,P07901,L,295.4952559,299.1444774,2483,34.81582226,49,normal
5399,5400,P05400,L,276.8160394,284.3979485,1273,88.0180134,397,RNF
5730,5731,P05731,H,276.2758925,274.1376603,1174,92.89233166,311,RNF
5772,5773,P05773,L,268.8406343,278.8785949,1044,77.4031853,384,RNF
663,664,P00664,L,289.2945615,295.999122,1152,90.78423929,174,TWF
4456,4457,P04457,H,285.3996547,300.365062,1504,57.48010477,251,OSF
1789,1790,P01790,H,273.4811472,287.3039581,1011,68.76881899,320,HDF
2594,2595,P02595,H,281.991791,289.8063216,1103,72.87245328,227,HDF
7651,7652,P07652,M,295.1983294,309.304858,2023,39.36213587,38,normal
3197,3198,P03198,L,277.1985671,289.5212867,1217,50.92030476,185,PWF
5299,5300,P05300,L,296.2149669,292.8739842,1371,45.18335067,276,OSF
2808,2809,P02809,L,281.1651647,291.6384959,1481,66.8805094,258,PWF
6564,6565,P06565,M,275.7033357,283.3831679,687,105.5462999,343,RNF
736,737,P00737,M,289.5936678,297.4822466,1294,77.64115132,262,TWF
4671,4672,P04672,M,294.8062001,300.9952152,1861,68.15070993,124,OSF
4300,4301,P04301,M,285.8932405,302.4931155,2256,64.23324921,178,OSF
6661,6662,P06662,L,272.2388446,282.1737663,1122,82.12422288,387,RNF
2212,2213,P02213,L,278.0342467,276.8445896,1326,62.97811806,269,HDF
133,134,P00134,H,289.0505056,290.3965745,1242,79.41389774,152,TWF
2021,2022,P02022,M,281.5856115,283.4640694,1327,50.04335585,381,HDF
5031,5032,P05032,M,288.2401137,295.4234489,1742,53.44452288,102,OSF
2154,2155,P02155,L,270.2589183,286.0775433,1159,55.34894052,389,HDF
6557,6558,P06558,M,278.6542906,273.5586744,1217,67.88504952,287,RNF
5069,5070,P05070,L,298.0935918,300.6237405,2409,45.04893688,152,OSF
2185,2186,P02186,M,283.7960265,281.2552821,1007,79.04717961,336,HDF
5405,5406,P05406,L,277.4671513,280.8761153,913,75.35997569,409,RNF
2400,2401,P02401,H,282.6891559,283.2054382,1215,45.66809345,226,HDF
5634,5635,P05635,L,266.2915234,278.0510647,613,102.3583111,413,RNF
4442,4443,P04443,H,294.4516101,295.883626,1674,36.54233127,181,OSF
3401,3402,P03402,L,286.1708969,290.4517859,923,79.59546196,268,PWF
3754,3755,P03755,M,282.1753187,290.7558729,1101,41.46579521,304,PWF
6930,6931,P06931,H,295.5217905,301.2607607,2556,31.12794514,18,normal
4305,4306,P04306,H,287.6564528,303.367955,2450,39.57830627,260,OSF
